time/s;current/A;battery voltage/V
56317.7435932537;-17.931193;3.3285406
56324.7435932668;-17.982098;3.3292422
56325.7435932686;-17.961734;3.3286908
56328.7435932742;-17.975311;3.3289917
56329.7435932761;-17.995672;3.3283901
56333.7435932835;-17.931193;3.3283901
56334.7435932854;-17.941373;3.3288913
56366.743593345;-17.951555;3.3286407
56367.7435933469;-17.954947;3.3293424
56368.7435933487;-18.073727;3.3287411
56369.7435933506;-18.012641;3.3286407
56370.7435933525;-18.005854;3.3291419
56372.7435933562;-18.026215;3.3290918
56373.743593358;-18.016035;3.3285906
56378.7435933674;-17.904043;3.3285906
56379.7435933692;-17.992277;3.3291922
56394.7435933972;-18.043182;3.3284905
56395.743593399;-17.887076;3.3290918
56425.7435934549;-18.060152;3.3286908
56426.7435934568;-17.934586;3.3292422
56534.7435936579;-17.927801;3.3290918
56535.7435936598;-17.914225;3.3285406
56536.7435936617;-17.883682;3.3291419
56614.7435938069;-18.033002;3.3293424
56615.7435938088;-17.94816;3.3287911
56616.7435938107;-18.033002;3.3292923
56643.743593861;-17.992277;3.3294427
56644.7435938628;-18.039791;3.3288412
56661.7435938945;-17.917619;3.3291922
56662.7435938963;-17.999066;3.3286908
56663.7435938982;-18.019428;3.3291922
56664.7435939001;-17.971918;3.3294928
56665.7435939019;-18.005854;3.3289413
56667.7435939057;-18.026215;3.3290918
56668.7435939075;-17.893863;3.3295929
56678.7435939261;-17.975311;3.3294427
56679.743593928;-17.904043;3.3288412
56694.7435939559;-17.978705;3.3295429
56695.7435939578;-18.009248;3.3288913
56755.7435940696;-18.043182;3.3297935
56756.7435940714;-18.073727;3.3290918
56806.7435941646;-17.917619;3.3292923
56807.7435941664;-17.941373;3.3298936
56808.7435941683;-17.836172;3.3293424
56809.7435941702;-18.026215;3.3298435
56810.743594172;-17.988885;3.3293424
