,I,co,cn,c-dot,dt
1523,0.25,34493.31679115063,34496.79875076001,1.8273333640505887,2.0007611428628636
1524,0.25,34496.79875076001,34500.28071036995,1.8273333643433347,2.0007611428628636
1525,0.25,34500.28071036995,34503.76266998045,1.8273333646353531,2.0007611428628636
1526,0.25,34503.76266998045,34507.2446295915,1.8273333649279173,2.0007611428628636
1527,0.25,34507.2446295915,34510.7265892031,1.827333365219754,2.0007611428628636
1528,0.25,34510.7265892031,34514.20854881527,1.827333365510136,2.0007611428628636
1529,0.25,34514.20854881527,34517.690508427986,1.8273333658010635,2.0007611428628636
1530,0.25,34517.690508427986,34521.17246804126,1.8273333660894457,2.0007611428628636
1531,0.25,34521.17246804126,34524.65442765507,1.8273333663789186,2.0007611428628636
1532,0.25,34524.65442765507,34528.13638726944,1.8273333666678462,2.0007611428628636
1533,0.25,34528.13638726944,34531.61834688435,1.8273333669567735,2.0007611428628636
1534,0.25,34531.61834688435,34535.100306499815,1.8273333672440646,2.0007611428628636
1535,0.25,34535.100306499815,34538.58226611583,1.8273333675306282,2.0007611428628636
1536,0.25,34538.58226611583,34542.06422573239,1.8273333678184647,2.0007611428628636
1537,0.25,34542.06422573239,34545.54618534949,1.8273333681032102,2.0007611428628636
1538,0.25,34545.54618534949,34549.02814496714,1.8273333683899555,2.0007611428628636
1539,0.25,34549.02814496714,34552.51010458533,1.827333368673428,2.0007611428628636
1540,0.25,34552.51010458533,34555.99206420406,1.8273333689592643,2.0007611428628636
1541,0.25,34555.99206420406,34559.474023823335,1.827333369242737,2.0007611428628636
1542,0.25,34559.474023823335,34562.95598344315,1.8273333695262097,2.0007611428628636
1543,0.25,34562.95598344315,34566.4379430635,1.8273333698091367,2.0007611428628636
1544,0.25,34566.4379430635,34569.91990268439,1.8273333700913363,2.0007611428628636
1545,0.25,34569.91990268439,34573.40186230582,1.8273333703735362,2.0007611428628636
1546,0.25,34573.40186230582,34576.88382192779,1.8273333706550086,2.0007611428628636
1547,0.25,34576.88382192779,34580.365781550296,1.827333370935572,2.0007611428628636
1548,0.25,34580.365781550296,34583.84774117332,1.8273333712159532,2.0007611428628636
1549,0.25,34583.84774117332,34587.32970079689,1.827333371495244,2.0007611428628636
1550,0.25,34587.32970079689,34590.811660420986,1.8273333717756253,2.0007611428628636
1551,0.25,34590.811660420986,34594.29362004562,1.8273333720529157,2.0007611428628636
1552,0.25,34594.29362004562,34597.77557967077,1.8273333723316607,2.0007611428628636
1553,0.25,34597.77557967077,34601.257539296465,1.8273333726098602,2.0007611428628636
1554,0.25,34601.257539296465,34604.73949892269,1.8273333728869685,2.0007611428628636
1555,0.25,34604.73949892269,34608.22145854942,1.8273333731629862,2.0007611428628636
1556,0.25,34608.22145854942,34611.7034181767,1.82733337343864,2.0007611428628636
1557,0.25,34611.7034181767,34615.1853778045,1.8273333737148396,2.0007611428628636
1558,0.25,34615.1853778045,34618.66733743282,1.8273333739894024,2.0007611428628636
1559,0.25,34618.66733743282,34622.14929706165,1.8273333742648745,2.0007611428628636
1560,0.25,34622.14929706165,34625.63125669101,1.8273333745379827,2.0007611428628636
1561,0.25,34625.63125669101,34629.113216320904,1.8273333748118183,2.0007611428628636
1562,0.25,34629.113216320904,34632.595175951305,1.8273333750841994,2.0007611428628636
1563,0.25,34632.595175951305,34636.077135582236,1.8273333753580348,2.0007611428628636
1564,0.25,34636.077135582236,34639.55909521368,1.8273333756284158,2.0007611428628636
1565,0.25,34639.55909521368,34643.04105484564,1.8273333759007966,2.0007611428628636
1566,0.25,34643.04105484564,34646.523014478116,1.8273333761697228,2.0007611428628636
1567,0.25,34646.523014478116,34650.004974111114,1.8273333764426491,2.0007611428628636
1568,0.25,34650.004974111114,34653.48693374461,1.8273333767103026,2.0007611428628636
1569,0.25,34653.48693374461,34656.96889337861,1.8273333769794107,2.0007611428628636
1570,0.25,34656.96889337861,34660.45085301316,1.827333377249064,2.0007611428628636
1571,0.25,34660.45085301316,34663.93281264819,1.8273333775179903,2.0007611428628636
1572,0.25,34663.93281264819,34667.414772283744,1.8273333777849166,2.0007611428628636
1573,0.25,34667.414772283744,34670.896731919805,1.8273333780507515,2.0007611428628636
1574,0.25,34670.896731919805,34674.37869155637,1.827333378318223,2.0007611428628636
1575,0.25,34674.37869155637,34677.86065119345,1.827333378585331,2.0007611428628636
1576,0.25,34677.86065119345,34681.34261083103,1.827333378848984,2.0007611428628636
1577,0.25,34681.34261083103,34684.82457046911,1.827333379115001,2.0007611428628636
1578,0.25,34684.82457046911,34688.3065301077,1.8273333793793816,2.0007611428628636
1579,0.25,34688.3065301077,34691.78848974679,1.8273333796432165,2.0007611428628636
1580,0.25,34691.78848974679,34695.27044938639,1.8273333799079605,2.0007611428628636
1581,0.25,34695.27044938639,34698.75240902648,1.8273333801699772,2.0007611428628636
1582,0.25,34698.75240902648,34702.23436866707,1.82733338043163,2.0007611428628636
1583,0.25,34702.23436866707,34705.71632830817,1.8273333806936467,2.0007611428628636
1584,0.25,34705.71632830817,34709.19828794977,1.8273333809552998,2.0007611428628636
1585,0.25,34709.19828794977,34712.68024759185,1.8273333812160437,2.0007611428628636
1586,0.25,34712.68024759185,34716.16220723443,1.8273333814769694,2.0007611428628636
1587,0.25,34716.16220723443,34719.644166877515,1.8273333817353494,2.0007611428628636
1588,0.25,34719.644166877515,34723.126126521085,1.8273333819955477,2.0007611428628636
1589,0.25,34723.126126521085,34726.60808616516,1.8273333822537459,2.0007611428628636
1590,0.25,34726.60808616516,34730.09004580972,1.8273333825126716,2.0007611428628636
1591,0.25,34730.09004580972,34733.57200545476,1.8273333827690514,2.0007611428628636
1592,0.25,34733.57200545476,34737.053965100306,1.8273333830276133,2.0007611428628636
1593,0.25,34737.053965100306,34740.53592474633,1.827333383283084,2.0007611428628636
1594,0.25,34740.53592474633,34744.017884392844,1.8273333835387369,2.0007611428628636
1595,0.25,34744.017884392844,34747.49984403985,1.827333383794571,2.0007611428628636
1596,0.25,34747.49984403985,34750.98180368733,1.8273333840502237,2.0007611428628636
1597,0.25,34750.98180368733,34754.463763335305,1.8273333843051491,2.0007611428628636
1598,0.25,34754.463763335305,34757.945722983764,1.8273333845586197,2.0007611428628636
1599,0.25,34757.945722983764,34761.42768263271,1.8273333848108178,2.0007611428628636
1600,0.25,34761.42768263271,34764.90964228214,1.8273333850644702,2.0007611428628636
1601,0.25,34764.90964228214,34768.39160193204,1.8273333853170317,2.0007611428628636
1602,0.25,34768.39160193204,34771.873561582426,1.8273333855690477,2.0007611428628636
1603,0.25,34771.873561582426,34775.35552123328,1.827333385820518,2.0007611428628636
1604,0.25,34775.35552123328,34778.83748088462,1.8273333860701704,2.0007611428628636
1605,0.25,34778.83748088462,34782.319440536434,1.8273333863218229,2.0007611428628636
1606,0.25,34782.319440536434,34785.80140018873,1.8273333865709296,2.0007611428628636
1607,0.25,34785.80140018873,34789.2833598415,1.8273333868194908,2.0007611428628636
1608,0.25,34789.2833598415,34792.765319494734,1.827333387069143,2.0007611428628636
1609,0.25,34792.765319494734,34796.24727914845,1.8273333873171589,2.0007611428628636
1610,0.25,34796.24727914845,34799.72923880264,1.8273333875651745,2.0007611428628636
1611,0.25,34799.72923880264,34803.2111984573,1.8273333878106446,2.0007611428628636
1612,0.25,34803.2111984573,34806.69315811242,1.8273333880575695,2.0007611428628636
1613,0.25,34806.69315811242,34810.17511776801,1.8273333883039489,2.0007611428628636
1614,0.25,34810.17511776801,34813.65707742408,1.8273333885499645,2.0007611428628636
1615,0.25,34813.65707742408,34817.139037080604,1.8273333887945256,2.0007611428628636
1616,0.25,34817.139037080604,34820.6209967376,1.8273333890398136,2.0007611428628636
1617,0.25,34820.6209967376,34824.10295639506,1.8273333892827384,2.0007611428628636
1618,0.25,34824.10295639506,34827.58491605299,1.8273333895262083,2.0007611428628636
1619,0.25,34827.58491605299,34831.06687571137,1.8273333897693147,2.0007611428628636
1620,0.25,34831.06687571137,34834.548835370224,1.8273333900109665,2.0007611428628636
1621,0.25,34834.548835370224,34838.03079502954,1.827333390253891,2.0007611428628636
1622,0.25,34838.03079502954,34841.512754689305,1.8273333904948155,2.0007611428628636
1623,0.25,34841.512754689305,34844.99471434953,1.8273333907357399,2.0007611428628636
1624,0.25,34844.99471434953,34848.47667401022,1.8273333909759368,2.0007611428628636
1625,0.25,34848.47667401022,34851.958633671355,1.8273333912144973,2.0007611428628636
1626,0.25,34851.958633671355,34855.44059333296,1.8273333914550582,2.0007611428628636
1627,0.25,34855.44059333296,34858.922552995005,1.8273333916941643,2.0007611428628636
1628,0.25,34858.922552995005,34862.404512657515,1.8273333919309065,2.0007611428628636
1629,0.25,34862.404512657515,34865.886472320475,1.8273333921681945,2.0007611428628636
1630,0.25,34865.886472320475,34869.36843198389,1.8273333924069368,2.0007611428628636
1631,0.25,34869.36843198389,34872.85039164774,1.827333392641861,2.0007611428628636
1632,0.25,34872.85039164774,34876.332351312056,1.8273333928786033,2.0007611428628636
1633,0.25,34876.332351312056,34879.814310976806,1.8273333931142546,2.0007611428628636
1634,0.25,34879.814310976806,34883.29627064203,1.827333393348633,2.0007611428628636
1635,0.25,34883.29627064203,34886.77823030768,1.8273333935839209,2.0007611428628636
1636,0.25,34886.77823030768,34890.260189973786,1.8273333938181175,2.0007611428628636
1637,0.25,34890.260189973786,34893.742149640326,1.8273333940503143,2.0007611428628636
1638,0.25,34893.742149640326,34897.22410930732,1.827333394283238,2.0007611428628636
1639,0.25,34897.22410930732,34900.706068974745,1.8273333945157983,2.0007611428628636
1640,0.25,34900.706068974745,34904.188028642624,1.8273333947483583,2.0007611428628636
1641,0.25,34904.188028642624,34907.66998831095,1.827333394979646,2.0007611428628636
1642,0.25,34907.66998831095,34911.151947979684,1.827333395209115,2.0007611428628636
1643,0.25,34911.151947979684,34914.63390764889,1.8273333954400388,2.0007611428628636
1644,0.25,34914.63390764889,34918.11586731851,1.8273333956700535,2.0007611428628636
1645,0.25,34918.11586731851,34921.59782698858,1.8273333958986135,2.0007611428628636
1646,0.25,34921.59782698858,34925.07978665909,1.8273333961271734,2.0007611428628636
1647,0.25,34925.07978665909,34928.56174633002,1.8273333963553697,2.0007611428628636
1648,0.25,34928.56174633002,34932.043706001394,1.8273333965839296,2.0007611428628636
1649,0.25,34932.043706001394,34935.52566567319,1.8273333968103076,2.0007611428628636
1650,0.25,34935.52566567319,34939.00762534543,1.8273333970368677,2.0007611428628636
1651,0.25,34939.00762534543,34942.48958501809,1.8273333972621546,2.0007611428628636
1652,0.25,34942.48958501809,34945.971544691194,1.8273333974896238,2.0007611428628636
1653,0.25,34945.971544691194,34949.45350436472,1.827333397712547,2.0007611428628636
1654,0.25,34949.45350436472,34952.93546403867,1.8273333979381976,2.0007611428628636
1655,0.25,34952.93546403867,34956.41742371305,1.8273333981607573,2.0007611428628636
1656,0.25,34956.41742371305,34959.89938338784,1.8273333983851352,2.0007611428628636
1657,0.25,34959.89938338784,34963.38134306308,1.8273333986086038,2.0007611428628636
1658,0.25,34963.38134306308,34966.863302738726,1.8273333988293452,2.0007611428628636
1659,0.25,34966.863302738726,34970.345262414805,1.827333399051723,2.0007611428628636
1660,0.25,34970.345262414805,34973.8272220913,1.8273333992730096,2.0007611428628636
1661,0.25,34973.8272220913,34977.30918176822,1.8273333994941146,2.0007611428628636
1662,0.25,34977.30918176822,34980.79114144555,1.827333399713947,2.0007611428628636
1663,0.25,34980.79114144555,34984.273101123305,1.8273333999341426,2.0007611428628636
1664,0.25,34984.273101123305,34987.755060801486,1.8273334001525203,2.0007611428628636
1665,0.25,34987.755060801486,34991.23702048006,1.827333400371807,2.0007611428628636
1666,0.25,34991.23702048006,34994.71898015908,1.827333400589639,2.0007611428628636
1667,0.25,34994.71898015908,34998.20093983849,1.8273334008074709,2.0007611428628636
1668,0.25,34998.20093983849,35001.68289951833,1.827333401024394,2.0007611428628636
1669,0.25,35001.68289951833,35005.16485919858,1.827333401240044,2.0007611428628636
1670,0.25,35005.16485919858,35008.64681887923,1.8273334014571487,2.0007611428628636
1671,0.25,35008.64681887923,35012.128778560305,1.827333401671344,2.0007611428628636
1672,0.25,35012.128778560305,35015.610738241776,1.8273334018888123,2.0007611428628636
1673,0.25,35015.610738241776,35019.09269792366,1.8273334021010077,2.0007611428628636
1674,0.25,35019.09269792366,35022.574657605954,1.8273334023157486,2.0007611428628636
1675,0.25,35022.574657605954,35026.056617288654,1.8273334025286712,2.0007611428628636
1676,0.25,35026.056617288654,35029.53857697176,1.8273334027408668,2.0007611428628636
1677,0.25,35029.53857697176,35033.02053665527,1.8273334029545165,2.0007611428628636
1678,0.25,35033.02053665527,35036.502496339184,1.8273334031659845,2.0007611428628636
1679,0.25,35036.502496339184,35039.98445602351,1.8273334033774526,2.0007611428628636
1680,0.25,35039.98445602351,35043.46641570822,1.827333403587466,2.0007611428628636
1681,0.25,35043.46641570822,35046.948375393345,1.8273334037974793,2.0007611428628636
1682,0.25,35046.948375393345,35050.43033507887,1.8273334040074927,2.0007611428628636
1683,0.25,35050.43033507887,35053.912294764785,1.8273334042173242,2.0007611428628636
1684,0.25,35053.912294764785,35057.39425445109,1.8273334044246101,2.0007611428628636
1685,0.25,35057.39425445109,35060.8762141378,1.827333404634078,2.0007611428628636
1686,0.25,35060.8762141378,35064.35817382491,1.827333404840818,2.0007611428628636
1687,0.25,35064.35817382491,35067.8401335124,1.8273334050479222,2.0007611428628636
1688,0.25,35067.8401335124,35071.3220932003,1.8273334052552082,2.0007611428628636
1689,0.25,35071.3220932003,35074.80405288858,1.8273334054590393,2.0007611428628636
1690,0.25,35074.80405288858,35078.286012577264,1.8273334056663253,2.0007611428628636
1691,0.25,35078.286012577264,35081.76797226633,1.8273334058714292,2.0007611428628636
1692,0.25,35081.76797226633,35085.24993195579,1.8273334060750785,2.0007611428628636
1693,0.25,35085.24993195579,35088.731891645635,1.8273334062781823,2.0007611428628636
1694,0.25,35088.731891645635,35092.21385133586,1.827333406483468,2.0007611428628636
1695,0.25,35092.21385133586,35095.69581102648,1.827333406685481,2.0007611428628636
1696,0.25,35095.69581102648,35099.177770717484,1.827333406887312,2.0007611428628636
1697,0.25,35099.177770717484,35102.65973040888,1.8273334070887794,2.0007611428628636
1698,0.25,35102.65973040888,35106.14169010066,1.827333407291156,2.0007611428628636
1699,0.25,35106.14169010066,35109.623649792804,1.8273334074904413,2.0007611428628636
1700,0.25,35109.623649792804,35113.10560948535,1.8273334076924541,2.0007611428628636
1701,0.25,35113.10560948535,35116.58756917827,1.8273334078915577,2.0007611428628636
1702,0.25,35116.58756917827,35120.06952887155,1.8273334080895702,2.0007611428628636
1703,0.25,35120.06952887155,35123.551488565245,1.8273334082886739,2.0007611428628636
1704,0.25,35123.551488565245,35127.0334482593,1.827333408487959,2.0007611428628636
1705,0.25,35127.0334482593,35130.515407953724,1.8273334086839716,2.0007611428628636
1706,0.25,35130.515407953724,35133.99736764853,1.8273334088814388,2.0007611428628636
1707,0.25,35133.99736764853,35137.4793273437,1.8273334090774511,2.0007611428628636
1708,0.25,35137.4793273437,35140.96128703927,1.8273334092749185,2.0007611428628636
1709,0.25,35140.96128703927,35144.44324673519,1.8273334094691125,2.0007611428628636
1710,0.25,35144.44324673519,35147.92520643148,1.8273334096634886,2.0007611428628636
1711,0.25,35147.92520643148,35151.40716612815,1.8273334098589555,2.0007611428628636
1712,0.25,35151.40716612815,35154.8891258252,1.8273334100529677,2.0007611428628636
1713,0.25,35154.8891258252,35158.371085522595,1.8273334102457073,2.0007611428628636
1714,0.25,35158.371085522595,35161.85304522036,1.8273334104388106,2.0007611428628636
1715,0.25,35161.85304522036,35165.3350049185,1.82733341063155,2.0007611428628636
