u_par;C;t;V;I;F;u;Ue;soc;eta;pulse;trajectory
0;0.32063301091573715;3092.859127535427;3.686959085267925;0.32063301091573715;0;0;3.743185726432648;0.7245353515555886;0.05622664116472276;False;4
0;0.32063301091573715;3093.8594053903867;3.6869370871814717;0.32063301091573715;0;0;3.7431678629266942;0.7244462620832586;0.056230775745222505;False;4
0;0.32063301091573715;3094.8596832453463;3.686915079404132;0.32063301091573715;0;0;3.743149989029557;0.7243571726109286;0.0562349096254251;False;4
0;0.32063301091573715;3095.859961100306;3.68689306182941;0.32063301091573715;0;0;3.7431321046632977;0.7242680831385986;0.0562390428338877;False;4
0;0.32063301091573715;3096.8602389552657;3.6868710343738553;0.32063301091573715;0;0;3.7431142097497307;0.7241789936662686;0.05624317537587542;False;4
0;0.32063301091573715;3097.8605168102254;3.686848996932937;0.32063301091573715;0;0;3.7430963042104355;0.7240899041939386;0.05624730727749849;False;4
0;0.32063301091573715;3098.860794665185;3.686826949402524;0.32063301091573715;0;0;3.743078387966758;0.7240008147216086;0.05625143856423387;False;4
0;0.32063301091573715;3099.8610725201447;3.6868048916872755;0.32063301091573715;0;0;3.7430604609398013;0.7239117252492786;0.05625556925252573;False;4
0;0.32063301091573715;3100.8613503751044;3.6867828237009297;0.32063301091573715;0;0;3.743042523050429;0.7238226357769486;0.05625969934949948;False;4
0;0.32063301091573715;3101.861628230064;3.6867607453116156;0.32063301091573715;0;0;3.7430245742192705;0.7237335463046186;0.05626382890765491;False;4
0;0.32063301091573715;3102.8619060850237;3.6867386564428726;0.32063301091573715;0;0;3.743006614366715;0.7236444568322885;0.05626795792384254;False;4
0;0.32063301091573715;3103.8621839399834;3.6867165569847775;0.32063301091573715;0;0;3.7429886434129105;0.7235553673599585;0.05627208642813297;False;4
0;0.32063301091573715;3104.862461794943;3.686694446839274;0.32063301091573715;0;0;3.7429706612777656;0.7234662778876285;0.0562762144384914;False;4
0;0.32063301091573715;3105.862739649903;3.6866723258995093;0.32063301091573715;0;0;3.742952667880955;0.7233771884152985;0.05628034198144549;False;4
0;0.32063301091573715;3106.863017504863;3.686650194054457;0.32063301091573715;0;0;3.7429346631418987;0.7232880989429684;0.05628446908744156;False;4
0;0.32063301091573715;3107.8632953598226;3.6866280512164513;0.32063301091573715;0;0;3.7429166469797908;0.7231990094706384;0.056288595763339444;False;4
0;0.32063301091573715;3108.8635732147823;3.6866058972593088;0.32063301091573715;0;0;3.7428986193135767;0.7231099199983084;0.05629272205426794;False;4
0;0.32063301091573715;3109.863851069742;3.6865837320871773;0.32063301091573715;0;0;3.7428805800619633;0.7230208305259784;0.05629684797478607;False;4
0;0.32063301091573715;3110.8641289247016;3.6865615556051017;0.32063301091573715;0;0;3.7428625291434154;0.7229317410536484;0.05630097353831376;False;4
0;0.32063301091573715;3111.8644067796613;3.686539367678658;0.32063301091573715;0;0;3.742844466476152;0.7228426515813184;0.056305098797494235;False;4
0;0.32063301091573715;3112.864684634621;3.686517168232016;0.32063301091573715;0;0;3.7428263919781584;0.7227535621089884;0.05630922374614222;False;4
0;0.32063301091573715;3113.8649624895806;3.6864949571234114;0.32063301091573715;0;0;3.742808305567171;0.7226644726366585;0.05631334844375946;False;4
0;0.32063301091573715;3114.8652403445403;3.686472734266691;0.32063301091573715;0;0;3.7427902071606844;0.7225753831643285;0.05631747289399325;False;4
0;0.32063301091573715;3115.8655181995;3.6864504995530503;0.32063301091573715;0;0;3.7427720966759535;0.7224862936919983;0.05632159712290319;False;4
0;0.32063301091573715;3116.8657960544597;3.6864282528566887;0.32063301091573715;0;0;3.742753974029983;0.7223972042196684;0.05632572117329415;False;4
0;0.32063301091573715;3117.8660739094194;3.6864059940614813;0.32063301091573715;0;0;3.7427358391395398;0.7223081147473384;0.056329845078058494;False;4
0;0.32063301091573715;3118.866351764379;3.686383723078791;0.32063301091573715;0;0;3.7427176919211473;0.7222190252750084;0.05633396884235653;False;4
0;0.32063301091573715;3119.866629619339;3.686361439776802;0.32063301091573715;0;0;3.7426995322910837;0.7221299358026783;0.05633809251428179;False;4
0;0.32063301091573715;3120.866907474299;3.686339144051354;0.32063301091573715;0;0;3.7426813601653794;0.7220408463303483;0.056342216114025234;False;4
0;0.32063301091573715;3121.8671853292585;3.6863168357774194;0.32063301091573715;0;0;3.742663175459829;0.7219517568580183;0.05634633968240976;False;4
