u_par;C;t;V;F;u;Ue;soc;I;trajectory;eta
0;1;2120;3.6395598346865414;0.005199311170633793;0.0;3.70253544444047;0.4111140000611631;4.978215502204348;11;0.06297560975392846
0;1;2121;3.6393906918459127;0.005201829187186681;0.0;3.702383841777679;0.4108362222833855;4.978215502204348;11;0.06299314993176619
0;1;2122;3.639221523837443;0.00520434726664047;0.0;3.702232239114888;0.4105584445056077;4.978215502204348;11;0.06301071527744506
0;1;2123;3.639052330661132;0.005206865408999953;0.0;3.702080636452097;0.41028066672783;4.978215502204348;11;0.06302830579096463
0;1;2124;3.63888311231698;0.005209383614269502;0.0;3.7019290337893063;0.4100028889500521;4.978215502204348;11;0.06304592147232624
0;1;2125;3.638713868804987;0.005211901882453673;0.0;3.7017774311265152;0.4097251111722744;4.978215502204348;11;0.0630635623215281
0;1;2126;3.6385446001251536;0.0052144202135570375;0.0;3.7016258284637247;0.4094473333944965;4.978215502204348;11;0.0630812283385711
0;1;2127;3.6383753062774784;0.005216938607584424;0.0;3.701474225800933;0.4091695556167187;4.978215502204348;11;0.06309891952345481
0;1;2128;3.638205987261963;0.005219457064539845;0.0;3.701322623138142;0.4088917778389411;4.978215502204348;11;0.06311663587617922
0;1;2129;3.638036643078606;0.005221975584428313;0.0;3.701171020475352;0.4086140000611633;4.978215502204348;11;0.0631343773967461
0;1;2130;3.637867273727408;0.005224494167254298;0.0;3.7010194178125606;0.4083362222833856;4.978215502204348;11;0.0631521440851528
0;1;2131;3.63769787920837;0.0052270128130222655;0.0;3.70086781514977;0.4080584445056078;4.978215502204348;11;0.06316993594140019
0;1;2132;3.63752845952149;0.005229531521736715;0.0;3.7007162124869786;0.40778066672783;4.978215502204348;11;0.06318775296548873
0;1;2133;3.637359014666769;0.005232050293402341;0.0;3.700564609824189;0.4075028889500521;4.978215502204348;11;0.06320559515741975
0;1;2134;3.637189544644208;0.0052345691280235515;0.0;3.700413007161397;0.4072251111722744;4.978215502204348;11;0.0632234625171888
0;1;2135;3.6370200494538047;0.0052370880256049366;0.0;3.700261404498606;0.4069473333944966;4.978215502204348;11;0.06324135504480122
0;1;2136;3.636850529095561;0.005239606986151194;0.0;3.7001098018358154;0.4066695556167187;4.978215502204348;11;0.06325927274025434
0;1;2137;3.6366809835694767;0.0052421260096669345;0.0;3.699958199173024;0.4063917778389408;4.978215502204348;11;0.06327721560354727
0;1;2138;3.636511412875551;0.005244645096156483;0.0;3.699806596510234;0.4061140000611632;4.978215502204348;11;0.06329518363468267
0;1;2139;3.636341817013784;0.005247164245624529;0.0;3.699654993847443;0.4058362222833854;4.978215502204348;11;0.06331317683365878
0;1;2140;3.636172195984177;0.005249683458075443;0.0;3.699503391184652;0.4055584445056076;4.978215502204348;11;0.06333119520047514
0;1;2141;3.636002549786728;0.00525220273351388;0.0;3.699351788521861;0.4052806667278298;4.978215502204348;11;0.0633492387351331
0;1;2142;3.6358328784214384;0.005254722071944639;0.0;3.69920018585907;0.4050028889500521;4.978215502204348;11;0.06336730743763175
0;1;2143;3.635663181888308;0.005257241473371828;0.0;3.6990485831962783;0.4047251111722745;4.978215502204348;11;0.06338540130797021
0;1;2144;3.635493460187337;0.0052597609378004975;0.0;3.698896980533488;0.4044473333944966;4.978215502204348;11;0.06340352034615115
0;1;2145;3.635323713318524;0.005262280465234824;0.0;3.6987453778706976;0.4041695556167189;4.978215502204348;11;0.06342166455217368
0;1;2146;3.6351539412818705;0.005264800055679422;0.0;3.698594776073711;0.4038917778389411;4.978215502204348;11;0.06344083479184048
0;1;2147;3.634984144077376;0.005267319709139014;0.0;3.698445123923306;0.4036140000611632;4.978215502204348;11;0.0634609798459298
0;1;2148;3.63481432170504;0.005269839425618343;0.0;3.6982954717729;0.4033362222833856;4.978215502204348;11;0.06348115006786026
0;1;2149;3.634644474164865;0.005272359205121311;0.0;3.6981458196224937;0.4030584445056077;4.978215502204348;11;0.06350134545762876
0;1;2150;3.634474601456847;0.005274879047652966;0.0;3.697996167472088;0.40278066672783;4.978215502204348;11;0.06352156601524106
0;1;2151;3.63430470442761;0.0052773989503843;0.0;3.6978465153216815;0.402502888950052;4.978215502204348;11;0.0635418108940713
0;1;2152;3.634134782425931;0.005279918915482251;0.0;3.697696863171276;0.402225111172274;4.978215502204348;11;0.06356208074534475
0;1;2153;3.633964835295859;0.005282438943471195;0.0;3.6975472110208703;0.4019473333944965;4.978215502204348;11;0.06358237572501135
0;1;2154;3.633794863037394;0.005284959034354511;0.0;3.697397558870464;0.4016695556167188;4.978215502204348;11;0.06360269583307021
0;1;2155;3.633624865650536;0.005287479188135853;0.0;3.6972479067200577;0.4013917778389409;4.978215502204348;11;0.06362304106952177
0;1;2156;3.633454843135286;0.005289999404818427;0.0;3.697098254569652;0.4011140000611634;4.978215502204348;11;0.06364341143436603
0;1;2157;3.6332847954916425;0.005292519684405865;0.0;3.696948602419246;0.4008362222833854;4.978215502204348;11;0.06366380692760343
0;1;2158;3.6331147227196063;0.005295040026901904;0.0;3.69679895026884;0.4005584445056076;4.978215502204348;11;0.06368422754923353
0;1;2159;3.6329446248191775;0.005297560432309627;0.0;3.6966492981184342;0.4002806667278299;4.978215502204348;11;0.06370467329925678
0;1;2160;3.632774501790356;0.005300080900632882;0.0;3.696499645968028;0.4000028889500522;4.978215502204348;11;0.06372514417767228
0;1;2161;3.632604353633141;0.0053026014318750475;0.0;3.6963499938176216;0.3997251111722744;4.978215502204348;11;0.06374564018448048
0;1;2162;3.6324341803475337;0.005305122026039447;0.0;3.696200341667216;0.3994473333944964;4.978215502204348;11;0.06376616131968227
