I,u_per,soc,s,sdot,C
0.0,0.6533333333333334,0.96891123,0.009743451,0.028502028,0.0
0.0,0.6533333333333334,0.96891123,0.009751371,0.028500475,0.0
0.0,0.6533333333333334,0.96891123,0.009759291,0.02849892,0.0
0.0,0.6533333333333334,0.96891123,0.009767209,0.028497359,0.0
0.0,0.6533333333333334,0.96891123,0.009775128,0.028495798,0.0
0.0,0.6533333333333334,0.96891123,0.009783047,0.028494243,0.0
0.0,0.6533333333333334,0.96891123,0.009790964,0.028492691,0.0
0.0,0.6533333333333334,0.96891123,0.0097988825,0.028491149,0.0
0.0,0.6533333333333334,0.96891123,0.0098068,0.02848957,0.0
0.0,0.6533333333333334,0.96891123,0.009814716,0.028488018,0.0
0.0,0.6533333333333334,0.96891123,0.009822632,0.028486462,0.0
0.0,0.6533333333333334,0.96891123,0.0098305475,0.028484909,0.0
0.0,0.6533333333333334,0.96891123,0.009838463,0.028483355,0.0
0.0,0.6533333333333334,0.96891123,0.009846378,0.028481802,0.0
0.0,0.6533333333333334,0.96891123,0.0098542925,0.02848025,0.0
0.0,0.6533333333333334,0.96891123,0.009862206,0.02847869,0.0
0.0,0.6533333333333334,0.96891123,0.00987012,0.02847713,0.0
0.0,0.6533333333333334,0.96891123,0.009878034,0.028475577,0.0
0.0,0.6533333333333334,0.96891123,0.009885946,0.028474018,0.0
0.0,0.6533333333333334,0.96891123,0.009893858,0.028472472,0.0
0.0,0.6533333333333334,0.96891123,0.009901769,0.028470926,0.0
0.0,0.6533333333333334,0.96891123,0.009909681,0.02846936,0.0
0.0,0.6533333333333334,0.96891123,0.009917592,0.0284678,0.0
0.0,0.6533333333333334,0.96891123,0.009925502,0.028466249,0.0
0.0,0.6533333333333334,0.96891123,0.009933412,0.02846471,0.0
0.0,0.6533333333333334,0.96891123,0.009941321,0.028463155,0.0
0.0,0.6533333333333334,0.96891123,0.009949231,0.028461605,0.0
0.0,0.6533333333333334,0.96891123,0.009957139,0.028460039,0.0
0.0,0.6533333333333334,0.96891123,0.009965047,0.028458495,0.0
0.0,0.6533333333333334,0.96891123,0.009972955,0.028456936,0.0
0.0,0.6533333333333334,0.96891123,0.009980862,0.028455384,0.0
0.0,0.6533333333333334,0.96891123,0.009988769,0.028453834,0.0
0.0,0.6533333333333334,0.96891123,0.009996676,0.028452273,0.0
0.0,0.6533333333333334,0.96891123,0.010004582,0.028450727,0.0
0.0,0.6533333333333334,0.96891123,0.010012487,0.028449183,0.0
0.0,0.6533333333333334,0.96891123,0.010020393,0.028447626,0.0
0.0,0.6533333333333334,0.96891123,0.010028297,0.028446076,0.0
0.0,0.6533333333333334,0.96891123,0.010036201,0.028444516,0.0
0.0,0.6533333333333334,0.96891123,0.010044105,0.028442979,0.0
0.0,0.6533333333333334,0.96891123,0.0100520095,0.02844142,0.0
0.0,0.6533333333333334,0.96891123,0.010059912,0.028439876,0.0
0.0,0.6533333333333334,0.96891123,0.010067815,0.028438332,0.0
0.0,0.6533333333333334,0.96891123,0.010075717,0.028436767,0.0
0.0,0.6533333333333334,0.96891123,0.010083619,0.028435212,0.0
0.0,0.6533333333333334,0.96891123,0.01009152,0.028433666,0.0
0.0,0.6533333333333334,0.96891123,0.010099421,0.028432129,0.0
0.0,0.6533333333333334,0.96891123,0.010107322,0.028430564,0.0
0.0,0.6533333333333334,0.96891123,0.010115222,0.028429016,0.0
0.0,0.6533333333333334,0.96891123,0.010123122,0.028427478,0.0
0.0,0.6533333333333334,0.96891123,0.010131021,0.028425928,0.0
0.0,0.6533333333333334,0.96891123,0.01013892,0.028424392,0.0
0.0,0.6533333333333334,0.96891123,0.010146818,0.028422821,0.0
0.0,0.6533333333333334,0.96891123,0.010154717,0.028421279,0.0
0.0,0.6533333333333334,0.96891123,0.010162614,0.028419727,0.0
0.0,0.6533333333333334,0.96891123,0.010170511,0.028418176,0.0
0.0,0.6533333333333334,0.96891123,0.010178409,0.028416635,0.0
0.0,0.6533333333333334,0.96891123,0.010186304,0.028415099,0.0
0.0,0.6533333333333334,0.96891123,0.0101942,0.028413549,0.0
0.0,0.6533333333333334,0.96891123,0.010202096,0.028411986,0.0
0.0,0.6533333333333334,0.96891123,0.010209991,0.028410444,0.0
0.0,0.6533333333333334,0.96891123,0.0102178855,0.028408889,0.0
0.0,0.6533333333333334,0.96891123,0.010225779,0.028407346,0.0
