trajectory,C,u_per,I,u,soc,R1,C1,R0,k
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9861444,0.008441816,773.8503,0.008937672,0.031714395
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9859833,0.008441604,773.8609,0.008937672,0.031715117
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9858222,0.00844139,773.8714,0.008937672,0.03171585
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9856611,0.00844118,773.8819,0.008937672,0.031716574
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9855,0.008440965,773.8926,0.008937672,0.031717297
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98533887,0.008440751,773.90314,0.008937672,0.031718027
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98517776,0.008440533,773.91376,0.008937672,0.031718746
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98501664,0.008440316,773.9243,0.008937672,0.03171946
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98485553,0.008440101,773.93475,0.008937672,0.031720202
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9846944,0.008439886,773.9454,0.008937672,0.03172092
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9845333,0.008439666,773.956,0.008937672,0.031721644
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9843722,0.008439449,773.9666,0.008937672,0.031722367
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9842111,0.008439228,773.9771,0.008937672,0.031723104
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98405,0.0084390035,773.9877,0.008937672,0.031723816
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98388886,0.008438783,773.9983,0.008937672,0.03172454
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98372775,0.00843856,774.0088,0.008937672,0.03172527
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98356664,0.008438345,774.0194,0.008937672,0.031726
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98340553,0.008438122,774.03,0.008937672,0.03172672
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9832444,0.008437894,774.04065,0.008937672,0.03172745
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9830833,0.008437669,774.0512,0.008937672,0.031728167
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9829222,0.008437445,774.06177,0.008937672,0.03172889
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9827611,0.00843722,774.0723,0.008937672,0.031729616
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9826,0.008436997,774.0829,0.008937672,0.03173034
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98243886,0.008436766,774.0935,0.008937672,0.03173106
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.98227775,0.008436541,774.1042,0.008937672,0.031731784
