% Model:              JH_0104_coupled_lib_model_1d.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 1 2026, 11:40
% Dimension:          0
% Nodes:              15406
% Expressions:        5
% Description:        Point Probe 1, , , , Open-circuit cell voltage
% u_par                   C_par                    t                        E_cell (V)               -I_cell (A)              -Rx_cell (N)             -u_cell (m)              E_ocv_cell (V)
13.2                      0.7                      1722                     3.8437417924219934       3.4847508515430428       7.505213011978353E8      -1.8972690513219284E-5   3.9073791292246516
13.2                      0.7                      1724                     3.843388064849619        3.4847508515430428       7.502214734757822E8      -1.8972690513219284E-5   3.907046513539406
13.2                      0.7                      1726                     3.843034296875046        3.4847508515430428       7.499216457537076E8      -1.8972690513219284E-5   3.9067138978541607
13.2                      0.7                      1728                     3.842680488498276        3.4847508515430428       7.496218180316899E8      -1.8972690513219284E-5   3.9063812821689154
13.2                      0.7                      1730                     3.8423266397193085       3.4847508515430428       7.493219903096328E8      -1.8972690513219284E-5   3.9060486664836698
13.2                      0.7                      1732                     3.841972750538143        3.4847508515430428       7.490221625876008E8      -1.8972690513219284E-5   3.905716050798424
13.2                      0.7                      1734                     3.8416188209547792       3.4847508515430428       7.487223348655444E8      -1.8972690513219284E-5   3.9053834351131784
13.2                      0.7                      1736                     3.841264850969218        3.4847508515430428       7.484225071435311E8      -1.8972690513219284E-5   3.9050496370061483
13.2                      0.7                      1738                     3.8409108405814596       3.4847508515430428       7.481226794214954E8      -1.8972690513219284E-5   3.9047149544852133
13.2                      0.7                      1740                     3.8405567897915027       3.4847508515430428       7.478228516994244E8      -1.8972690513219284E-5   3.904380271964278
13.2                      0.7                      1742                     3.8402036117318548       3.4847508515430428       7.475230239773926E8      -1.8972690513219284E-5   3.904045589443344
13.2                      0.7                      1744                     3.8398525669778345       3.4847508515430428       7.472231962553502E8      -1.8972690513219284E-5   3.9037109069224085
13.2                      0.7                      1746                     3.8395016996721165       3.4847508515430428       7.469233685333084E8      -1.8972690513219284E-5   3.903376224401473
13.2                      0.7                      1748                     3.839151009814701        3.4847508515430428       7.466235408112493E8      -1.8972690513219284E-5   3.9030415418805386
13.2                      0.7                      1750                     3.838800497405587        3.4847508515430428       7.463237130892415E8      -1.8972690513219284E-5   3.9027068593596037
13.2                      0.7                      1752                     3.8384501624447753       3.4847508515430428       7.460238853672049E8      -1.8972690513219284E-5   3.9023721768386688
13.2                      0.7                      1754                     3.8381000049322656       3.4847508515430428       7.457240576451395E8      -1.8972690513219284E-5   3.9020374943177334
13.2                      0.7                      1756                     3.8377500248680585       3.4847508515430428       7.454242299231315E8      -1.8972690513219284E-5   3.901702811796799
13.2                      0.7                      1758                     3.8374002222521533       3.4847508515430428       7.451244022010715E8      -1.8972690513219284E-5   3.9013681292758644
13.2                      0.7                      1760                     3.83705059708455         3.4847508515430428       7.448245744790452E8      -1.8972690513219284E-5   3.9010334467549295
13.2                      0.7                      1762                     3.836701149365249        3.4847508515430428       7.44524746756989E8       -1.8972690513219284E-5   3.9006987642339945
13.2                      0.7                      1764                     3.836351879094251        3.4847508515430428       7.442249190349716E8      -1.8972690513219284E-5   3.9003640817130596
13.2                      0.7                      1766                     3.8360027862715538       3.4847508515430428       7.439250913129284E8      -1.8972690513219284E-5   3.9000293991921247
13.2                      0.7                      1768                     3.8356538708971595       3.4847508515430428       7.436252635908884E8      -1.8972690513219284E-5   3.8996947166711897
13.2                      0.7                      1770                     3.835305132971067        3.4847508515430428       7.433254358688495E8      -1.8972690513219284E-5   3.8993600341502543
13.2                      0.7                      1772                     3.8349565724932764       3.4847508515430428       7.43025608146802E8       -1.8972690513219284E-5   3.89902535162932
13.2                      0.7                      1774                     3.8346081894637885       3.4847508515430428       7.427257804247849E8      -1.8972690513219284E-5   3.8986906691083845
13.2                      0.7                      1776                     3.8342599838826024       3.4847508515430428       7.424259527027042E8      -1.8972690513219284E-5   3.89835598658745
13.2                      0.7                      1778                     3.8339119557497185       3.4847508515430428       7.421261249806917E8      -1.8972690513219284E-5   3.898021304066515
13.2                      0.7                      1780                     3.8335641050651366       3.4847508515430428       7.418262972586339E8      -1.8972690513219284E-5   3.89768662154558
13.2                      0.7                      1782                     3.833216431828857        3.4847508515430428       7.415264695365896E8      -1.8972690513219284E-5   3.897351939024645
13.2                      0.7                      1784                     3.8328689360408794       3.4847508515430428       7.412266418145547E8      -1.8972690513219284E-5   3.89701725650371
13.2                      0.7                      1786                     3.832521617701204        3.4847508515430428       7.409268140925175E8      -1.8972690513219284E-5   3.896682573982775
13.2                      0.7                      1788                     3.8321744768098305       3.4847508515430428       7.406269863704705E8      -1.8972690513219284E-5   3.8963478914618404
13.2                      0.7                      1790                     3.8318275133667594       3.4847508515430428       7.403271586484563E8      -1.8972690513219284E-5   3.896013208940905
13.2                      0.7                      1792                     3.8314807273719906       3.4847508515430428       7.400273309263955E8      -1.8972690513219284E-5   3.89567852641997
13.2                      0.7                      1794                     3.8311341188255237       3.4847508515430428       7.397275032043848E8      -1.8972690513219284E-5   3.895343843899035
13.2                      0.7                      1796                     3.830801971925313        3.4847508515430428       7.394276754823476E8      -1.8972690513219284E-5   3.8950079861003957
13.2                      0.7                      1798                     3.8304812793371243       3.4847508515430428       7.391278477602965E8      -1.8972690513219284E-5   3.8946698701776836
13.2                      0.7                      1800                     3.8301625330343847       3.4847508515430428       7.388280200382569E8      -1.8972690513219284E-5   3.8943317542549707
13.2                      0.7                      1802                     3.829845733017094        3.4847508515430428       7.385281923162184E8      -1.8972690513219284E-5   3.8939936383322586
13.2                      0.7                      1804                     3.8295308792852514       3.4847508515430428       7.382283645941843E8      -1.8972690513219284E-5   3.8936555224095466
13.2                      0.7                      1806                     3.8292179718388577       3.4847508515430428       7.379285368721439E8      -1.8972690513219284E-5   3.893317406486835
13.2                      0.7                      1808                     3.8289070106779124       3.4847508515430428       7.376287091500812E8      -1.8972690513219284E-5   3.892979290564122
13.2                      0.7                      1810                     3.828597995802416        3.4847508515430428       7.373288814280635E8      -1.8972690513219284E-5   3.8926411746414096
13.2                      0.7                      1812                     3.8282909272123677       3.4847508515430428       7.370290537060207E8      -1.8972690513219284E-5   3.892303058718697
13.2                      0.7                      1814                     3.8279858049077684       3.4847508515430428       7.367292259839756E8      -1.8972690513219284E-5   3.891964942795985
13.2                      0.7                      1816                     3.827682628888618        3.4847508515430428       7.364293982619321E8      -1.8972690513219284E-5   3.891626826873273
13.2                      0.7                      1818                     3.8273813991549157       3.4847508515430428       7.361295705399085E8      -1.8972690513219284E-5   3.8912887109505605
13.2                      0.7                      1820                     3.827082115706662        3.4847508515430428       7.358297428178631E8      -1.8972690513219284E-5   3.8909505950278485
13.2                      0.7                      1822                     3.8267847785438573       3.4847508515430428       7.35529915095813E8       -1.8972690513219284E-5   3.890612479105136
13.2                      0.7                      1824                     3.8264893876665007       3.4847508515430428       7.352300873737845E8      -1.8972690513219284E-5   3.8902743631824235
13.2                      0.7                      1826                     3.8261959430745933       3.4847508515430428       7.349302596517382E8      -1.8972690513219284E-5   3.889936247259711
13.2                      0.7                      1828                     3.8259044447681343       3.4847508515430428       7.346304319297097E8      -1.8972690513219284E-5   3.889598131337
13.2                      0.7                      1830                     3.8256148927471236       3.4847508515430428       7.343306042076389E8      -1.8972690513219284E-5   3.889260015414287
13.2                      0.7                      1832                     3.825327287011562        3.4847508515430428       7.340307764856273E8      -1.8972690513219284E-5   3.8889218994915744
13.2                      0.7                      1834                     3.8250416275614483       3.4847508515430428       7.33730948763575E8       -1.8972690513219284E-5   3.888583783568862
13.2                      0.7                      1836                     3.824757914396784        3.4847508515430428       7.3343112104152E8        -1.8972690513219284E-5   3.88824566764615
13.2                      0.7                      1838                     3.8244761475175677       3.4847508515430428       7.331312933194667E8      -1.8972690513219284E-5   3.8879075517234374
13.2                      0.7                      1840                     3.8241963269238006       3.4847508515430428       7.328314655974312E8      -1.8972690513219284E-5   3.8875694358007253
13.2                      0.7                      1842                     3.823918452615482        3.4847508515430428       7.325316378754153E8      -1.8972690513219284E-5   3.8872313198780133
13.2                      0.7                      1844                     3.8236425245926116       3.4847508515430428       7.322318101533587E8      -1.8972690513219284E-5   3.8868932039553004
13.2                      0.7                      1846                     3.8233685428551905       3.4847508515430428       7.319319824313225E8      -1.8972690513219284E-5   3.8865550880325883
13.2                      0.7                      1848                     3.8230965074032173       3.4847508515430428       7.316321547092797E8      -1.8972690513219284E-5   3.8862169721098754
13.2                      0.7                      1850                     3.8228092965995835       3.4847508515430428       7.313323269872617E8      -1.8972690513219284E-5   3.8858788561871638
13.2                      0.7                      1852                     3.822520201241457        3.4847508515430428       7.310324992652037E8      -1.8972690513219284E-5   3.8855407402644517
13.2                      0.7                      1854                     3.8222316299270203       3.4847508515430428       7.30732671543144E8       -1.8972690513219284E-5   3.8852026243417392
13.2                      0.7                      1856                     3.821943582656273        3.4847508515430428       7.304328438211191E8      -1.8972690513219284E-5   3.884863862754772
13.2                      0.7                      1858                     3.8216560594292157       3.4847508515430428       7.301330160990713E8      -1.8972690513219284E-5   3.884520008683545
13.2                      0.7                      1860                     3.821369060245848        3.4847508515430428       7.298331883770139E8      -1.8972690513219284E-5   3.8841761546123177
13.2                      0.7                      1862                     3.82108258510617         3.4847508515430428       7.295333606549811E8      -1.8972690513219284E-5   3.8838323005410906
13.2                      0.7                      1864                     3.8207966340101818       3.4847508515430428       7.292335329329422E8      -1.8972690513219284E-5   3.883488446469863
13.2                      0.7                      1866                     3.820511206957883        3.4847508515430428       7.289337052108835E8      -1.8972690513219284E-5   3.8831445923986365
13.2                      0.7                      1868                     3.820226303949274        3.4847508515430428       7.28633877488877E8       -1.8972690513219284E-5   3.8828007383274086
13.2                      0.7                      1870                     3.819941924984355        3.4847508515430428       7.283340497668295E8      -1.8972690513219284E-5   3.8824568842561815
13.2                      0.7                      1872                     3.819658070063125        3.4847508515430428       7.280342220447775E8      -1.8972690513219284E-5   3.8821130301849545
13.2                      0.7                      1874                     3.819374739185585        3.4847508515430428       7.277343943227268E8      -1.8972690513219284E-5   3.8817691761137274
13.2                      0.7                      1876                     3.819091932351735        3.4847508515430428       7.274345666006886E8      -1.8972690513219284E-5   3.8814253220425003
13.2                      0.7                      1878                     3.8188096495615746       3.4847508515430428       7.271347388786715E8      -1.8972690513219284E-5   3.8810814679712733
13.2                      0.7                      1880                     3.8185278908151035       3.4847508515430428       7.268349111566255E8      -1.8972690513219284E-5   3.8807376139000462
13.2                      0.7                      1882                     3.8182466561123225       3.4847508515430428       7.265350834345788E8      -1.8972690513219284E-5   3.880393759828819
13.2                      0.7                      1884                     3.817965945453231        3.4847508515430428       7.26235255712511E8       -1.8972690513219284E-5   3.8800499057575912
13.2                      0.7                      1886                     3.817685758837829        3.4847508515430428       7.259354279904776E8      -1.8972690513219284E-5   3.8797060516863646
13.2                      0.7                      1888                     3.817406096266117        3.4847508515430428       7.256356002684422E8      -1.8972690513219284E-5   3.879362197615137
13.2                      0.7                      1890                     3.8171269577380946       3.4847508515430428       7.253357725463994E8      -1.8972690513219284E-5   3.8790183435439105
13.2                      0.7                      1892                     3.8168483432537617       3.4847508515430428       7.250359448243593E8      -1.8972690513219284E-5   3.878674489472683
13.2                      0.7                      1894                     3.816570252813119        3.4847508515430428       7.247361171023346E8      -1.8972690513219284E-5   3.878330635401456
13.2                      0.7                      1896                     3.8162926864161655       3.4847508515430428       7.244362893803082E8      -1.8972690513219284E-5   3.877986781330229
13.2                      0.7                      1898                     3.816015644062902        3.4847508515430428       7.241364616582142E8      -1.8972690513219284E-5   3.877642927259002
13.2                      0.7                      1900                     3.8157391257533275       3.4847508515430428       7.238366339362015E8      -1.8972690513219284E-5   3.8772990731877743
13.2                      0.7                      1902                     3.815461879840793        3.4847508515430428       7.235368062141228E8      -1.8972690513219284E-5   3.8769552191165473
13.2                      0.7                      1904                     3.815177925494109        3.4847508515430428       7.232369784920902E8      -1.8972690513219284E-5   3.87661136504532
13.2                      0.7                      1906                     3.814893889754986        3.4847508515430428       7.229371507700748E8      -1.8972690513219284E-5   3.876267510974093
13.2                      0.7                      1908                     3.814609772623423        3.4847508515430428       7.226373230480424E8      -1.8972690513219284E-5   3.8759236569028657
13.2                      0.7                      1910                     3.814325574099421        3.4847508515430428       7.2233749532601E8        -1.8972690513219284E-5   3.8755798028316386
13.2                      0.7                      1912                     3.8140412941829793       3.4847508515430428       7.220376676039563E8      -1.8972690513219284E-5   3.8752359487604116
13.2                      0.7                      1914                     3.813756932874099        3.4847508515430428       7.217378398819227E8      -1.8972690513219284E-5   3.8748920946891845
13.2                      0.7                      1916                     3.8134724901727783       3.4847508515430428       7.214380121598492E8      -1.8972690513219284E-5   3.874548240617957
13.2                      0.7                      1918                     3.8131879660790187       3.4847508515430428       7.211381844378188E8      -1.8972690513219284E-5   3.874196003652374
13.2                      0.7                      1920                     3.8129033605928195       3.4847508515430428       7.208383567157847E8      -1.8972690513219284E-5   3.873842653086441
13.2                      0.7                      1922                     3.8126186737141805       3.4847508515430428       7.20538528993755E8       -1.8972690513219284E-5   3.873489302520508
13.2                      0.7                      1924                     3.8123339054431025       3.4847508515430428       7.20238701271707E8       -1.8972690513219284E-5   3.8731359519545743
13.2                      0.7                      1926                     3.8120490557795854       3.4847508515430428       7.199388735496538E8      -1.8972690513219284E-5   3.872782601388641
13.2                      0.7                      1928                     3.8117641247236285       3.4847508515430428       7.196390458276236E8      -1.8972690513219284E-5   3.872429250822708
13.2                      0.7                      1930                     3.8114791122752325       3.4847508515430428       7.193392181056128E8      -1.8972690513219284E-5   3.872075900256775
13.2                      0.7                      1932                     3.8111940184343966       3.4847508515430428       7.190393903835461E8      -1.8972690513219284E-5   3.8717225496908414
13.2                      0.7                      1934                     3.8109088432011213       3.4847508515430428       7.187395626615133E8      -1.8972690513219284E-5   3.8713691991249086
13.2                      0.7                      1936                     3.810623586575407        3.4847508515430428       7.184397349394865E8      -1.8972690513219284E-5   3.8710158485589754
13.2                      0.7                      1938                     3.8103382485572532       3.4847508515430428       7.181399072174568E8      -1.8972690513219284E-5   3.8706624979930417
13.2                      0.7                      1940                     3.81005282914666         3.4847508515430428       7.178400794954063E8      -1.8972690513219284E-5   3.8703091474271085
13.2                      0.7                      1942                     3.809767328343627        3.4847508515430428       7.175402517733823E8      -1.8972690513219284E-5   3.8699557968611753
13.2                      0.7                      1944                     3.8094817461481547       3.4847508515430428       7.17240424051315E8       -1.8972690513219284E-5   3.869602446295242
13.2                      0.7                      1946                     3.809196082560243        3.4847508515430428       7.169405963292879E8      -1.8972690513219284E-5   3.869249095729309
13.2                      0.7                      1948                     3.808910337579892        3.4847508515430428       7.166407686072565E8      -1.8972690513219284E-5   3.868895745163376
13.2                      0.7                      1950                     3.808624511207102        3.4847508515430428       7.163409408852127E8      -1.8972690513219284E-5   3.8685423945974424
13.2                      0.7                      1952                     3.808338603441872        3.4847508515430428       7.160411131631849E8      -1.8972690513219284E-5   3.868189044031509
13.2                      0.7                      1954                     3.8080526142842026       3.4847508515430428       7.157412854411373E8      -1.8972690513219284E-5   3.867835693465576
13.2                      0.7                      1956                     3.807766206344521        3.4847508515430428       7.154414577190853E8      -1.8972690513219284E-5   3.8674823428996423
13.2                      0.7                      1958                     3.8074792379883484       3.4847508515430428       7.15141629997071E8       -1.8972690513219284E-5   3.867128992333709
13.2                      0.7                      1960                     3.8071921311258325       3.4847508515430428       7.148418022750142E8      -1.8972690513219284E-5   3.8667756417677763
13.2                      0.7                      1962                     3.806904885756971        3.4847508515430428       7.145419745529865E8      -1.8972690513219284E-5   3.866422291201843
13.2                      0.7                      1964                     3.8066175018817656       3.4847508515430428       7.142421468309544E8      -1.8972690513219284E-5   3.8660689406359094
13.2                      0.7                      1966                     3.8063299795002155       3.4847508515430428       7.13942319108903E8       -1.8972690513219284E-5   3.8657155900699762
13.2                      0.7                      1968                     3.8060423186123207       3.4847508515430428       7.136424913868515E8      -1.8972690513219284E-5   3.8653622395040435
13.2                      0.7                      1970                     3.8057545192180817       3.4847508515430428       7.133426636648253E8      -1.8972690513219284E-5   3.8650097871216573
13.2                      0.7                      1972                     3.805466581317498        3.4847508515430428       7.130428359427727E8      -1.8972690513219284E-5   3.8647324571194153
13.2                      0.7                      1974                     3.8051785049105704       3.4847508515430428       7.127430082207664E8      -1.8972690513219284E-5   3.8644551271171723
13.2                      0.7                      1976                     3.8048902899972985       3.4847508515430428       7.124431804986978E8      -1.8972690513219284E-5   3.86417779711493
13.2                      0.7                      1978                     3.8046019365776815       3.4847508515430428       7.121433527766275E8      -1.8972690513219284E-5   3.8638905366523373
13.2                      0.7                      1980                     3.8043134446517204       3.4847508515430428       7.118435250546213E8      -1.8972690513219284E-5   3.8635979980407993
13.2                      0.7                      1982                     3.804024814219414        3.4847508515430428       7.115436973325799E8      -1.8972690513219284E-5   3.8633054594292617
13.2                      0.7                      1984                     3.8037360452807643       3.4847508515430428       7.112438696105533E8      -1.8972690513219284E-5   3.8630129208177237
13.2                      0.7                      1986                     3.8034471378357693       3.4847508515430428       7.109440418885045E8      -1.8972690513219284E-5   3.8627203822061866
13.2                      0.7                      1988                     3.80315809188443         3.4847508515430428       7.10644214166461E8       -1.8972690513219284E-5   3.8624278435946486
13.2                      0.7                      1990                     3.8028689074267463       3.4847508515430428       7.103443864444621E8      -1.8972690513219284E-5   3.8621353049831115
13.2                      0.7                      1992                     3.8025795844627184       3.4847508515430428       7.100445587223963E8      -1.8972690513219284E-5   3.861842766371573
13.2                      0.7                      1994                     3.8022901229923463       3.4847508515430428       7.09744731000334E8       -1.8972690513219284E-5   3.861550227760036
13.2                      0.7                      1996                     3.802000523015629        3.4847508515430428       7.094449032783132E8      -1.8972690513219284E-5   3.861257689148498
13.2                      0.7                      1998                     3.8017107845325677       3.4847508515430428       7.091450755562737E8      -1.8972690513219284E-5   3.8609651505369604
13.2                      0.7                      2000                     3.8014209075431613       3.4847508515430428       7.088452478342102E8      -1.8972690513219284E-5   3.860672611925423
13.2                      0.7                      2002                     3.801130892047411        3.4847508515430428       7.085454201121895E8      -1.8972690513219284E-5   3.860380073313885
13.2                      0.7                      2004                     3.800840738045316        3.4847508515430428       7.082455923901536E8      -1.8972690513219284E-5   3.8600875347023478
13.2                      0.7                      2006                     3.8005504455368766       3.4847508515430428       7.079457646680907E8      -1.8972690513219284E-5   3.85979499609081
13.2                      0.7                      2008                     3.800260014522093        3.4847508515430428       7.07645936946098E8       -1.8972690513219284E-5   3.8595024574792722
13.2                      0.7                      2010                     3.7999684040657393       3.4847508515430428       7.073461092240181E8      -1.8972690513219284E-5   3.8592099188677342
13.2                      0.7                      2012                     3.799676151990883        3.4847508515430428       7.070462815019836E8      -1.8972690513219284E-5   3.858917380256197
13.2                      0.7                      2014                     3.7993836554768246       3.4847508515430428       7.067464537799429E8      -1.8972690513219284E-5   3.858624841644659
13.2                      0.7                      2016                     3.7990909145235645       3.4847508515430428       7.064466260578985E8      -1.8972690513219284E-5   3.8583323030331216
13.2                      0.7                      2018                     3.7987979291311023       3.4847508515430428       7.061467983358871E8      -1.8972690513219284E-5   3.8580397644215836
13.2                      0.7                      2020                     3.798504699299438        3.4847508515430428       7.058469706138012E8      -1.8972690513219284E-5   3.857747225810046
13.2                      0.7                      2022                     3.798211225028572        3.4847508515430428       7.055471428917799E8      -1.8972690513219284E-5   3.857454687198508
13.2                      0.7                      2024                     3.7979175063185036       3.4847508515430428       7.052473151697448E8      -1.8972690513219284E-5   3.8571621485869705
13.2                      0.7                      2026                     3.797623543169234        3.4847508515430428       7.049474874476806E8      -1.8972690513219284E-5   3.856869609975433
13.2                      0.7                      2028                     3.797329335580762        3.4847508515430428       7.04647659725646E8       -1.8972690513219284E-5   3.8565770713638954
13.2                      0.7                      2030                     3.7970348835530876       3.4847508515430428       7.043478320035896E8      -1.8972690513219284E-5   3.856284532752358
13.2                      0.7                      2032                     3.796740187086212        3.4847508515430428       7.040480042815834E8      -1.8972690513219284E-5   3.85599199414082
13.2                      0.7                      2034                     3.7964452461801343       3.4847508515430428       7.03748176559506E8       -1.8972690513219284E-5   3.8556994555292823
13.2                      0.7                      2036                     3.7961500608348544       3.4847508515430428       7.034483488374742E8      -1.8972690513219284E-5   3.8554069169177447
13.2                      0.7                      2038                     3.7958546310503727       3.4847508515430428       7.031485211154277E8      -1.8972690513219284E-5   3.855104751525056
13.2                      0.7                      2040                     3.795558956826689        3.4847508515430428       7.028486933933902E8      -1.8972690513219284E-5   3.8547894633973123
13.2                      0.7                      2042                     3.7952630381638035       3.4847508515430428       7.025488656713359E8      -1.8972690513219284E-5   3.854474175269569
13.2                      0.7                      2044                     3.794966875061716        3.4847508515430428       7.022490379493313E8      -1.8972690513219284E-5   3.8541588871418253
13.2                      0.7                      2046                     3.7946704675204264       3.4847508515430428       7.019492102272521E8      -1.8972690513219284E-5   3.853843599014082
13.2                      0.7                      2048                     3.794373815539935        3.4847508515430428       7.01649382505242E8       -1.8972690513219284E-5   3.8535283108863387
13.2                      0.7                      2050                     3.7940769191202417       3.4847508515430428       7.013495547831756E8      -1.8972690513219284E-5   3.8532130227585952
13.2                      0.7                      2052                     3.7937797782613463       3.4847508515430428       7.010497270611159E8      -1.8972690513219284E-5   3.8528977346308517
13.2                      0.7                      2054                     3.793482392963249        3.4847508515430428       7.00749899339087E8       -1.8972690513219284E-5   3.852582446503108
13.2                      0.7                      2056                     3.79318476322595         3.4847508515430428       7.004500716170572E8      -1.8972690513219284E-5   3.8522671583753647
13.2                      0.7                      2058                     3.792886889049449        3.4847508515430428       7.00150243895002E8       -1.8972690513219284E-5   3.851951870247621
13.2                      0.7                      2060                     3.7925887704337455       3.4847508515430428       6.998504161729501E8      -1.8972690513219284E-5   3.8516365821198777
13.2                      0.7                      2062                     3.792290407378841        3.4847508515430428       6.99550588450908E8       -1.8972690513219284E-5   3.851321293992134
13.2                      0.7                      2064                     3.791988847743915        3.4847508515430428       6.992507607288833E8      -1.8972690513219284E-5   3.8510060058643907
13.2                      0.7                      2066                     3.791686823199737        3.4847508515430428       6.989509330068324E8      -1.8972690513219284E-5   3.850690717736647
13.2                      0.7                      2068                     3.791384340672523        3.4847508515430428       6.986511052848172E8      -1.8972690513219284E-5   3.850375429608904
13.2                      0.7                      2070                     3.7910814001622724       3.4847508515430428       6.983512775627544E8      -1.8972690513219284E-5   3.85006014148116
13.2                      0.7                      2072                     3.790778001668985        3.4847508515430428       6.980514498407241E8      -1.8972690513219284E-5   3.849744853353417
13.2                      0.7                      2074                     3.7904741451926607       3.4847508515430428       6.97751622118689E8       -1.8972690513219284E-5   3.8494295652256736
13.2                      0.7                      2076                     3.7901698307333          3.4847508515430428       6.974517943966384E8      -1.8972690513219284E-5   3.84911427709793
13.2                      0.7                      2078                     3.789865058290903        3.4847508515430428       6.971519666746044E8      -1.8972690513219284E-5   3.8487989889701866
13.2                      0.7                      2080                     3.7895598278654687       3.4847508515430428       6.968521389525629E8      -1.8972690513219284E-5   3.848483700842443
13.2                      0.7                      2082                     3.7892541394569985       3.4847508515430428       6.965523112305111E8      -1.8972690513219284E-5   3.8481684127146996
13.2                      0.7                      2084                     3.7889479930654915       3.4847508515430428       6.962524835085002E8      -1.8972690513219284E-5   3.847853124586956
13.2                      0.7                      2086                     3.788641388690947        3.4847508515430428       6.959526557864337E8      -1.8972690513219284E-5   3.8475378364592125
13.2                      0.7                      2088                     3.788334326333367        3.4847508515430428       6.956528280644202E8      -1.8972690513219284E-5   3.847222548331469
13.2                      0.7                      2090                     3.78802680599275         3.4847508515430428       6.953530003423803E8      -1.8972690513219284E-5   3.8469072602037255
13.2                      0.7                      2092                     3.787718827669096        3.4847508515430428       6.950531726203096E8      -1.8972690513219284E-5   3.8465919720759825
13.2                      0.7                      2094                     3.787410391362406        3.4847508515430428       6.947533448982966E8      -1.8972690513219284E-5   3.846276683948239
13.2                      0.7                      2096                     3.787101497072679        3.4847508515430428       6.94453517176253E8       -1.8972690513219284E-5   3.8459613958204955
13.2                      0.7                      2098                     3.7867921447999153       3.4847508515430428       6.941536894542229E8      -1.8972690513219284E-5   3.8456402990552716
13.2                      0.7                      2100                     3.786482334544115        3.4847508515430428       6.938538617322035E8      -1.8972690513219284E-5   3.84529497326836
13.2                      0.7                      2102                     3.7861720663052782       3.4847508515430428       6.935540340101122E8      -1.8972690513219284E-5   3.8449496474814486
13.2                      0.7                      2104                     3.7858613400834047       3.4847508515430428       6.932542062881002E8      -1.8972690513219284E-5   3.844604321694537
13.2                      0.7                      2106                     3.7855501558784947       3.4847508515430428       6.929543785660776E8      -1.8972690513219284E-5   3.8442589959076257
13.2                      0.7                      2108                     3.785238513690548        3.4847508515430428       6.926545508440063E8      -1.8972690513219284E-5   3.843913670120714
13.2                      0.7                      2110                     3.7849264135195644       3.4847508515430428       6.923547231219916E8      -1.8972690513219284E-5   3.8435683443338027
13.2                      0.7                      2112                     3.7846138553655444       3.4847508515430428       6.920548953999467E8      -1.8972690513219284E-5   3.843223018546891
13.2                      0.7                      2114                     3.784300839228488        3.4847508515430428       6.917550676778892E8      -1.8972690513219284E-5   3.84287769275998
13.2                      0.7                      2116                     3.7839860973585835       3.4847508515430428       6.914552399558648E8      -1.8972690513219284E-5   3.8425323669730687
13.2                      0.7                      2118                     3.7836674028441597       3.4847508515430428       6.911554122338338E8      -1.8972690513219284E-5   3.842187041186157
13.2                      0.7                      2120                     3.783347913499391        3.4847508515430428       6.90855584511788E8       -1.8972690513219284E-5   3.841841715399246
13.2                      0.7                      2122                     3.783027629324277        3.4847508515430428       6.905557567897589E8      -1.8972690513219284E-5   3.8414963896123346
13.2                      0.7                      2124                     3.7827065503188178       3.4847508515430428       6.902559290677081E8      -1.8972690513219284E-5   3.841151063825423
13.2                      0.7                      2126                     3.7823846764830136       3.4847508515430428       6.899561013456913E8      -1.8972690513219284E-5   3.8408057380385117
13.2                      0.7                      2128                     3.782062007816864        3.4847508515430428       6.896562736236389E8      -1.8972690513219284E-5   3.8404604122516
13.2                      0.7                      2130                     3.7817385443203695       3.4847508515430428       6.893564459015819E8      -1.8972690513219284E-5   3.8401150864646887
13.2                      0.7                      2132                     3.7814142859935296       3.4847508515430428       6.890566181795478E8      -1.8972690513219284E-5   3.8397697606777768
13.2                      0.7                      2134                     3.7810892328363446       3.4847508515430428       6.887567904575083E8      -1.8972690513219284E-5   3.8394244348908653
13.2                      0.7                      2136                     3.7807633848488145       3.4847508515430428       6.884569627354709E8      -1.8972690513219284E-5   3.8390791091039542
13.2                      0.7                      2138                     3.7804367420309397       3.4847508515430428       6.88157135013425E8       -1.8972690513219284E-5   3.8387337833170427
13.2                      0.7                      2140                     3.7801093043827194       3.4847508515430428       6.878573072913685E8      -1.8972690513219284E-5   3.8383884575301312
13.2                      0.7                      2142                     3.7797810719041536       3.4847508515430428       6.875574795693423E8      -1.8972690513219284E-5   3.83804313174322
13.2                      0.7                      2144                     3.779452044595243        3.4847508515430428       6.872576518473228E8      -1.8972690513219284E-5   3.8376978059563087
13.2                      0.7                      2146                     3.779122222455987        3.4847508515430428       6.86957824125257E8       -1.8972690513219284E-5   3.8373524801693972
13.2                      0.7                      2148                     3.778791605486386        3.4847508515430428       6.866579964032295E8      -1.8972690513219284E-5   3.8370071543824857
13.2                      0.7                      2150                     3.7784601936864397       3.4847508515430428       6.863581686811576E8      -1.8972690513219284E-5   3.8366618285955743
13.2                      0.7                      2152                     3.7781279870561484       3.4847508515430428       6.860583409591308E8      -1.8972690513219284E-5   3.8363165028086628
13.2                      0.7                      2154                     3.777794985595512        3.4847508515430428       6.857585132371188E8      -1.8972690513219284E-5   3.8359711770217513
13.2                      0.7                      2156                     3.77746118930453         3.4847508515430428       6.854586855150717E8      -1.8972690513219284E-5   3.8356258512348402
