trajectory,C,u_per,I,u,soc,R1,C1,R0,k,s
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9874,0.007875936,1836.4192,0.008969107,0.03082886,18.16042
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9872444,0.007876361,1836.3711,0.008969107,0.03082886,18.165789
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9870889,0.007876786,1836.3229,0.008969107,0.03082886,18.17116
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98693335,0.007877208,1836.2749,0.008969107,0.03082886,18.17653
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9867778,0.007877628,1836.2267,0.008969107,0.03082886,18.181906
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9866222,0.007878048,1836.1786,0.008969107,0.03082886,18.18728
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98646665,0.007878467,1836.1302,0.008969107,0.03082886,18.192661
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98631114,0.007878885,1836.0823,0.008969107,0.03082886,18.198036
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98615557,0.0078793,1836.0339,0.008969107,0.03082886,18.203417
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.986,0.007879714,1835.986,0.008969107,0.03082886,18.2088
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98584443,0.007880126,1835.9379,0.008969107,0.03082886,18.214182
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98568887,0.007880539,1835.8895,0.008969107,0.03082886,18.21957
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98553336,0.007880947,1835.8416,0.008969107,0.03082886,18.22495
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9853778,0.007881357,1835.7936,0.008969107,0.03082886,18.230341
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9852222,0.007881762,1835.7454,0.008969107,0.03082886,18.235733
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98506665,0.007882169,1835.6969,0.008969107,0.03082886,18.241123
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9849111,0.0078825755,1835.649,0.008969107,0.03082886,18.246517
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9847556,0.00788298,1835.6006,0.008969107,0.03082886,18.251907
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9846,0.007883378,1835.553,0.008969107,0.03082886,18.257301
