trajectory,C,u_per,I,u,soc,R1,C1,R0,k,s
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97386664,0.0050000153,2113.7505,0.008446038,0.030706488,22.825626
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97371113,0.0050000153,2113.6987,0.008446038,0.030706488,22.831339
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97355556,0.0050000153,2113.6465,0.008446038,0.030706488,22.837059
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9734,0.0050000153,2113.595,0.008446038,0.030706488,22.842777
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9732444,0.0050000153,2113.5432,0.008446038,0.030706488,22.848501
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97308886,0.0050000153,2113.4917,0.008446038,0.030706488,22.854223
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97293335,0.0050000153,2113.4392,0.008446038,0.030706488,22.859941
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9727778,0.0050000153,2113.3882,0.008446038,0.030706488,22.865667
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9726222,0.0050000153,2113.3364,0.008446038,0.030706488,22.871395
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97246665,0.0050000153,2113.2847,0.008446038,0.030706488,22.877125
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97231114,0.0050000153,2113.233,0.008446038,0.030706488,22.88285
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9721556,0.0050000153,2113.1812,0.008446038,0.030706488,22.88858
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.972,0.0050000153,2113.1294,0.008446038,0.030706488,22.89431
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97184443,0.0050000153,2113.0774,0.008446038,0.030706488,22.900045
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97168887,0.0050000153,2113.026,0.008446038,0.030706488,22.905779
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97153336,0.0050000153,2112.9739,0.008446038,0.030706488,22.91151
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9713778,0.0050000153,2112.9224,0.008446038,0.030706488,22.91725
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9712222,0.0050000153,2112.8706,0.008446038,0.030706488,22.922987
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97106665,0.0050000153,2112.8188,0.008446038,0.030706488,22.928726
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9709111,0.0050000153,2112.7676,0.008446038,0.030706488,22.934467
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9707556,0.0050000153,2112.716,0.008446038,0.030706488,22.940207
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9706,0.0050000153,2112.664,0.008446038,0.030706488,22.945951
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97044444,0.0050000153,2112.6125,0.008446038,0.030706488,22.951694
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9702889,0.0050000153,2112.5605,0.008446038,0.030706488,22.957443
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9701333,0.0050000153,2112.5088,0.008446038,0.030706488,22.96319
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9699778,0.0050000153,2112.4573,0.008446038,0.030706488,22.968935
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9698222,0.0050000153,2112.4058,0.008446038,0.030706488,22.974686
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96966666,0.0050000153,2112.3538,0.008446038,0.030706488,22.980434
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9695111,0.0050000153,2112.302,0.008446038,0.030706488,22.986185
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9693556,0.0050000153,2112.2505,0.008446038,0.030706488,22.99194
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9692,0.0050000153,2112.199,0.008446038,0.030706488,22.997696
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96904445,0.0050000153,2112.147,0.008446038,0.030706488,23.003452
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9688889,0.0050000153,2112.0957,0.008446038,0.030706488,23.009209
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9687333,0.0050000153,2112.044,0.008446038,0.030706488,23.01497
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9685778,0.0050000153,2111.9924,0.008446038,0.030706488,23.020727
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96842223,0.0050000153,2111.9407,0.008446038,0.030706488,23.026487
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96826667,0.0050000153,2111.8892,0.008446038,0.030706488,23.032251
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9681111,0.0050000153,2111.8372,0.008446038,0.030706488,23.038017
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9679555,0.0050000153,2111.7856,0.008446038,0.030706488,23.04378
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9678,0.0050000153,2111.7344,0.008446038,0.030706488,23.049547
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96764445,0.0050000153,2111.6829,0.008446038,0.030706488,23.055313
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9674889,0.0050000153,2111.631,0.008446038,0.030706488,23.061083
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9673333,0.0050000153,2111.5793,0.008446038,0.030706488,23.066853
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96717775,0.0050000153,2111.5278,0.008446038,0.030706488,23.072628
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96702224,0.0050000157,2111.4763,0.008446038,0.030706488,23.0784
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9668667,0.0050000157,2111.4248,0.008446038,0.030706488,23.084173
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9667111,0.0050000157,2111.373,0.008446038,0.030706488,23.089949
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96655554,0.0050000157,2111.3218,0.008446038,0.030706488,23.095726
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9664,0.0050000157,2111.27,0.008446038,0.030706488,23.101503
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96624446,0.0050000157,2111.2185,0.008446038,0.030706488,23.107283
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9660889,0.0050000157,2111.167,0.008446038,0.030706488,23.113066
